id,user_name,department,ip_transform,device_num_transform,browser_version,browser,os_type,os_version,op_datetime,ip_type,http_status_code,op_city,log_system_transform,url,op_month
139,helin8979,rd,0OAIdEqqG,1lTglzPf2SLB,edge_93,edge,win,win10,2022-05-07 19:09:02,内网,200,杭州,sW0whYIx8LFM,work.xxx.com/task,2022-05
140,lukai8965,sales,M1JrVV1od,HO7ucXnISE5V,safari_13,safari,macos,macos_big_sur_11,2022-06-02 14:26:50,内网,200,东莞,RwHe8Q1R7AlB,business.xxx.com/,2022-06
141,luolei4502,sales,oW1zUmwWv,gkPlBwXt1TUi,chrome_90,chrome,win,win7,2022-06-24 11:56:01,内网,200,成都,fwM6KZKjrzjm,xxx.com/oa,2022-06
142,zhouxiumei4433,other,4pCxJYhlF,7oIzIFUzvExP,edge_93,edge,win,win10,2022-05-16 17:11:43,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-05
143,wangzhiqiang5883,rd,dXBMOjrr9,GH5w6zTcZL0R,firefox_78,firefox,win,win10,2022-05-07 09:14:34,内网,200,成都,fwM6KZKjrzjm,xxx.com/oa,2022-05
144,wangwei9875,sales,0Q4yOGNil,8bCWDahC7Gaq,edge_93,edge,win,win10,2022-05-11 14:25:48,内网,200,贵阳,RwHe8Q1R7AlB,business.xxx.com/,2022-05
145,chenxiaohong3284,rd,8J3dZCu0A,uRYWimJ18UEk,edge_93,edge,win,win10,2022-06-17 18:55:15,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
146,jingbo3416,rd,t9FREJwp8,7rHhoZ2Rv1Hf,chrome_90,chrome,win,win10,2022-05-11 09:42:40,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
147,jinguixiang7806,rd,f5AqM3Kwj,PmF1OyXA5StT,chrome_90,chrome,win,win10,2022-05-06 17:24:42,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
148,liguixiang6099,rd,7xhM5ebc1,T6CUqEYnR8fU,ie_9,ie,win,win10,2022-05-26 17:07:55,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
149,wanggang1192,rd,wowZ8AWsh,qenPgmcX8rEz,chrome_90,chrome,win,win10,2022-06-06 17:28:33,内网,200,成都,sW0whYIx8LFM,work.xxx.com/task,2022-06
150,xielin3822,sales,rY7u3TkaY,X9RHOzThlnFS,edge_93,edge,win,win7,2022-06-07 10:10:33,内网,200,上海,sW0whYIx8LFM,work.xxx.com/task,2022-06
151,cenglili3725,rd,0RulcExcL,r33JCsELNTFZ,edge_93,edge,win,win10,2022-06-24 09:10:19,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
152,wangying9098,rd,4uHWcskWv,1baNbqxMWcCu,ie_11,ie,win,win10,2022-06-30 14:25:19,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
153,wanghongmei7436,rd,2KzUtXwqZ,XpMyOxNIKI6a,chrome_77,chrome,win,win10,2022-06-24 19:38:29,内网,200,成都,2umVQwhiiwNJ,xxx.com/mail,2022-06
154,jingbo3416,rd,t9FREJwp8,7rHhoZ2Rv1Hf,chrome_90,chrome,win,win10,2022-06-29 11:08:26,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
155,tanghua6212,rd,4hPUiX1CK,co2NRdph7Z3Z,chrome_90,chrome,win,win10,2022-06-14 09:29:33,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
156,huanglei6824,rd,A1lgeYd59,rtYJstV68BNy,chrome_90,chrome,win,win10,2022-05-30 13:53:32,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
157,xumei6766,rd,pvChFPr51,94Gccq5Jq1KK,edge_93,edge,win,win10,2022-06-16 17:48:02,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
158,lihaiyan6069,accounting,Q2KMuR6rd,tGe3La5sME5n,edge_93,edge,win,win10,2022-06-15 14:41:20,内网,200,深圳,2UNHLdxlhIzv,xxx.com/accounting,2022-06
159,huanghui5940,rd,IMcKXlvt0,WdXbb6MizIQV,edge_93,edge,win,win10,2022-06-20 15:06:45,内网,200,杭州,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
160,jingbo3416,rd,t9FREJwp8,7rHhoZ2Rv1Hf,chrome_90,chrome,win,win10,2022-06-07 09:10:38,内网,200,杭州,sW0whYIx8LFM,work.xxx.com/task,2022-06
161,cendandan2851,rd,l5GL3bnl4,jUG1ecmbP6rI,chrome_90,chrome,win,win10,2022-06-13 18:48:38,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
162,weijun2779,rd,5Si5WmduO,651TrktciC9i,firefox_78,firefox,win,win10,2022-05-20 10:06:02,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
163,xiexiaohong5806,rd,G8OjKvHJz,2ZOGB1eOX3vU,edge_93,edge,win,win7,2022-06-10 16:47:08,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
164,chenglili8546,rd,9lcqFeapI,T7mGjWmswm9Z,chrome_90,chrome,win,win11,2022-06-13 13:40:28,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
165,shiyan6227,rd,9kllcUfJO,1NnRdFzp9NWJ,chrome_90,chrome,win,win7,2022-06-07 11:25:44,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
166,yangxin9544,rd,N5GB4gsS7,798WtsqdmzON,chrome_90,chrome,win,win10,2022-05-16 11:07:57,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
167,mayang4022,rd,pxWp9QpTc,2EmjEhrepKLJ,edge_93,edge,win,win10,2022-05-12 09:41:44,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
168,hejia8786,other,0xRwXdmcC,Y0gyKLbnWTxZ,firefox_78,firefox,win,win10,2022-05-27 16:06:03,内网,200,深圳,fwM6KZKjrzjm,xxx.com/oa,2022-05
169,guoyulan3428,accounting,224BNDuuA,7mYejnjm4EoU,edge_93,edge,win,win10,2022-06-07 15:57:45,内网,200,深圳,2UNHLdxlhIzv,xxx.com/accounting,2022-06
170,wuyu2799,rd,0g2uVZSsv,4SXmah16O6AH,edge_93,edge,win,win10,2022-06-09 10:23:23,内网,200,杭州,2umVQwhiiwNJ,xxx.com/mail,2022-06
171,wangguirong8195,other,7BJUwsqjq,IUM0CBTaOBp6,chrome_93,chrome,win,win10,2022-06-06 10:34:45,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-06
172,guoqian5447,rd,nFtt3Nr5T,O3hWNlj3qpqW,chrome_90,chrome,win,win7,2022-06-28 10:00:47,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
173,liuyu3316,sales,mVbljqyJ6,Beriq7on1mmB,firefox_78,firefox,win,win10,2022-05-26 15:05:16,内网,200,北京,RwHe8Q1R7AlB,business.xxx.com/,2022-05
174,wangzhiqiang5883,rd,dXBMOjrr9,GH5w6zTcZL0R,firefox_78,firefox,win,win10,2022-05-18 14:31:06,内网,200,成都,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
175,caili5590,rd,5eXRfNKRw,nQh4tAxz6bsv,firefox_78,firefox,win,win10,2022-05-05 14:41:46,内网,200,成都,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
176,pengxia7510,rd,GVY8phlf8,HL3vrsyu1H3Z,edge_93,edge,win,win10,2022-06-17 10:29:38,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
177,fengying9449,rd,YBCE8ld50,4BWxjoSreaOm,chrome_90,chrome,win,win7,2022-06-09 15:15:38,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
178,youzhiqiang3249,rd,1Z2jFExu8,8hjqBqrNDPkE,chrome_93,chrome,win,win10,2022-05-27 10:38:43,内网,200,北京,sW0whYIx8LFM,work.xxx.com/task,2022-05
179,huangxiufang7404,sales,edI04wZaT,KxJoETnt0nfy,edge_93,edge,win,win10,2022-05-11 16:08:12,内网,200,北京,RwHe8Q1R7AlB,business.xxx.com/,2022-05
180,guojianping9672,rd,GVhZtW4i1,rqRxAjAL1RYC,firefox_78,firefox,win,win10,2022-06-28 09:26:44,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
181,xufeng5019,rd,F9a4DlutV,6ypVTOMezZPI,edge_93,edge,win,win11,2022-05-23 10:41:49,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
182,caoyu4082,rd,m332Rpw2F,x1EcTfUyrJbE,chrome_90,chrome,win,win7,2022-05-17 11:26:56,内网,200,成都,2umVQwhiiwNJ,xxx.com/mail,2022-05
183,hejuan8725,rd,At4MEjzI9,qp7HVkuILPkG,chrome_90,chrome,win,win10,2022-06-14 16:14:47,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
184,wangshuhua1453,rd,lxeJ9eOoc,JxQtAgYh0ISE,chrome_90,chrome,win,win10,2022-06-24 15:40:45,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
185,luoxiuzhen8469,sales,H7M7Euszu,xGr7O0Pe3i5M,ie_11,ie,win,win10,2022-06-27 15:48:46,内网,200,杭州,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
186,wangwei9875,sales,0Q4yOGNil,8bCWDahC7Gaq,edge_93,edge,win,win10,2022-06-14 14:51:50,内网,200,成都,RwHe8Q1R7AlB,business.xxx.com/,2022-06
187,gaoyuhua8418,hr,mLb2qDtaY,fWy9wTZxT6JY,chrome_93,chrome,win,win10,2022-05-27 14:07:14,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
188,lvyong5160,sales,7oHk6rYD1,Y28jqypG4aOB,chrome_90,chrome,win,win10,2022-06-23 10:31:56,内网,200,贵阳,sW0whYIx8LFM,work.xxx.com/task,2022-06
189,liguixiang6099,rd,7xhM5ebc1,T6CUqEYnR8fU,ie_9,ie,win,win10,2022-05-17 09:32:26,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
190,liuhong6350,rd,7YnPN3fqd,kUa61ygA6gI3,edge_93,edge,win,win10,2022-06-17 10:52:08,内网,200,成都,2umVQwhiiwNJ,xxx.com/mail,2022-06
191,tangguifang4636,rd,9kqHtZdjD,b9ADJJLeCoyD,edge_93,edge,win,win10,2022-06-17 13:36:47,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
192,shixiuzhen2386,sales,WsbzBcKr1,E5Mjdi1Ka59s,edge_93,edge,win,win10,2022-06-01 15:18:58,内网,200,上海,RwHe8Q1R7AlB,business.xxx.com/,2022-06
193,hehongxia7416,rd,NGeB9nPD3,swh1mqEhXZFi,chrome_90,chrome,win,win10,2022-05-06 09:00:12,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
194,zhangyu6577,rd,vqas26KdL,7XGXdzsk7SDA,chrome_90,chrome,win,win10,2022-06-13 14:40:11,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
195,wangying7958,rd,TQ1UXfPw0,7rqsgOo0hLOV,safari_13,safari,macos,macos_big_sur_11,2022-05-24 10:32:10,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
196,tiankai3780,sales,5DYkWlyEP,2PQLbdJAk4QW,edge_93,edge,win,win10,2022-05-18 11:34:54,内网,200,深圳,RwHe8Q1R7AlB,business.xxx.com/,2022-05
197,jinyun9252,accounting,Im5MDighi,4Jv2QioonsJM,edge_93,edge,win,win10,2022-05-18 09:10:46,内网,200,深圳,2UNHLdxlhIzv,xxx.com/accounting,2022-05
198,yeting6018,accounting,t7KiqE4yx,h8uS3IlwxjSQ,chrome_90,chrome,win,win7,2022-05-17 10:40:58,内网,200,深圳,2UNHLdxlhIzv,xxx.com/accounting,2022-05
199,luojun4825,rd,7BSiGdgn9,VBIZVc1AnS3x,edge_93,edge,win,win10,2022-06-22 10:04:34,内网,200,杭州,fwM6KZKjrzjm,xxx.com/oa,2022-06
200,helin8979,rd,0OAIdEqqG,1lTglzPf2SLB,edge_93,edge,win,win10,2022-05-18 10:00:44,内网,200,杭州,sW0whYIx8LFM,work.xxx.com/task,2022-05
201,gaoyuhua8418,hr,mLb2qDtaY,fWy9wTZxT6JY,chrome_93,chrome,win,win10,2022-06-30 10:33:11,内网,200,深圳,9RAS6RNfETj5,xxx.com/checkingin,2022-06
202,shenping7146,rd,7mXXPk8zL,d9oq5vCk6JMi,edge_93,edge,win,win10,2022-06-17 19:23:38,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
203,chenjing7422,rd,db5BFx2dX,rXOriovd7MVW,edge_93,edge,win,win10,2022-05-26 09:27:23,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
204,wanglihua3720,sales,PPsmrpZx3,oZWobCMy9y7d,chrome_90,chrome,win,win10,2022-05-19 18:30:40,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-05
205,chenguizhi2238,rd,6T1b7GQtr,7tn2kU7UkBFQ,chrome_90,chrome,win,win10,2022-05-25 09:23:51,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-05
206,jingbo3416,rd,t9FREJwp8,7rHhoZ2Rv1Hf,chrome_90,chrome,win,win10,2022-05-31 16:01:01,内网,200,杭州,sW0whYIx8LFM,work.xxx.com/task,2022-05
207,xuhongmei7723,rd,TUrmuPTg4,D5zHmS1xOlJX,edge_93,edge,win,win10,2022-05-12 10:12:55,内网,200,杭州,sW0whYIx8LFM,work.xxx.com/task,2022-05
208,wufei5873,rd,gO6UkNuJ5,ikOCpO4j3KU9,ie_11,ie,win,win10,2022-06-16 17:16:58,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-06
209,xumei6766,rd,pvChFPr51,94Gccq5Jq1KK,edge_93,edge,win,win10,2022-06-02 14:13:13,内网,200,成都,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
210,lifan7769,rd,5GqnACy91,6zUqVT1ygOEZ,edge_93,edge,win,win10,2022-05-12 19:28:55,内网,200,成都,sW0whYIx8LFM,work.xxx.com/task,2022-05
211,chenghaiyan1579,rd,33qzQTaMo,IQRRBooV0IOH,chrome_90,chrome,win,win10,2022-06-02 17:01:08,内网,200,深圳,fwM6KZKjrzjm,xxx.com/oa,2022-06
212,gaofeng5184,rd,qmZ4TTkyp,AYpqOsD47K9p,edge_93,edge,win,win10,2022-06-29 13:40:33,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
213,pantingting3662,rd,FQND8WWo5,GGqviJf0d2Rb,chrome_93,chrome,win,win10,2022-06-15 09:31:50,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
214,liguixiang3860,rd,mQh3NwtY7,C04Llg4lKl4C,edge_93,edge,win,win10,2022-05-30 09:00:56,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
215,guojianping9672,rd,GVhZtW4i1,rqRxAjAL1RYC,firefox_78,firefox,win,win10,2022-06-16 11:54:33,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
216,qiuyan8450,rd,5B3bEuNy4,EYNn0Kmp0a5S,chrome_77,chrome,win,win10,2022-06-08 19:12:24,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
217,xieyulan7035,rd,22S6seXOC,s9vItuaVQkNn,chrome_90,chrome,win,win10,2022-06-23 18:17:56,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
218,zhaoshuhua2855,rd,UOnf2pz36,IIE74Ejh0Duy,chrome_90,chrome,win,win10,2022-06-30 11:08:34,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
219,mayang4022,rd,pxWp9QpTc,2EmjEhrepKLJ,edge_93,edge,win,win10,2022-05-05 11:47:53,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-05
220,qiuxiuhua4938,rd,DC2YYlNvE,MQt1K0TcQ2iJ,edge_93,edge,win,win10,2022-06-09 19:46:19,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
221,huanglei2908,sales,4HylDM5Il,3nvH2PHqvZrr,safari_13,safari,macos,macos_big_sur_11,2022-06-15 15:56:51,内网,200,东莞,RwHe8Q1R7AlB,business.xxx.com/,2022-06
222,xulanying3873,other,Ydt0CjMzR,i9hrGcub2Xen,chrome_77,chrome,win,win10,2022-05-06 14:24:43,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-05
223,huanghui5940,rd,IMcKXlvt0,WdXbb6MizIQV,edge_93,edge,win,win10,2022-05-09 18:07:35,内网,200,杭州,fwM6KZKjrzjm,xxx.com/oa,2022-05
224,liguiying8319,rd,aS11rfWz4,CYUCfieM2Iss,edge_93,edge,win,win10,2022-06-01 19:27:44,内网,200,北京,sW0whYIx8LFM,work.xxx.com/task,2022-06
225,gengxiaohong2858,rd,R9PjDkE8d,LNPnn3Njeuu2,safari_13,safari,macos,macos_big_sur_11,2022-05-13 10:51:28,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
226,chenxiulan3024,sales,JQbX5YUgK,aIbV3Qij3kop,edge_93,edge,win,win10,2022-05-24 09:38:35,内网,200,北京,RwHe8Q1R7AlB,business.xxx.com/,2022-05
227,yangxin9544,rd,N5GB4gsS7,798WtsqdmzON,chrome_90,chrome,win,win10,2022-05-09 17:55:07,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
228,xieyulan7035,rd,22S6seXOC,s9vItuaVQkNn,chrome_90,chrome,win,win10,2022-06-23 10:06:17,内网,200,北京,fwM6KZKjrzjm,xxx.com/oa,2022-06
229,wangzhiqiang5883,rd,dXBMOjrr9,GH5w6zTcZL0R,firefox_78,firefox,win,win10,2022-06-28 10:42:07,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
230,xieyulan7035,rd,22S6seXOC,s9vItuaVQkNn,chrome_90,chrome,win,win10,2022-06-24 14:55:53,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-06
231,hehongxia7416,rd,NGeB9nPD3,swh1mqEhXZFi,chrome_90,chrome,win,win10,2022-06-13 18:16:20,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
232,shenlei2473,rd,6Bt6RloGI,qMOJXl9j3qIS,chrome_90,chrome,win,win10,2022-05-23 19:17:23,内网,200,北京,nHrKgKdJ1Mzt,xxx.com/github,2022-05
233,caoyu4082,rd,m332Rpw2F,x1EcTfUyrJbE,chrome_90,chrome,win,win7,2022-06-10 15:31:17,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
234,qiuxiuhua4938,rd,DC2YYlNvE,MQt1K0TcQ2iJ,edge_93,edge,win,win10,2022-05-17 11:40:27,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
235,huanglei6824,rd,A1lgeYd59,rtYJstV68BNy,chrome_90,chrome,win,win10,2022-05-05 18:23:29,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
236,wanghongmei7436,rd,2KzUtXwqZ,XpMyOxNIKI6a,chrome_77,chrome,win,win10,2022-05-18 15:38:53,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
237,linbin5576,rd,C4Wb7HV14,lHZQcsid67md,chrome_90,chrome,win,win10,2022-05-05 11:37:21,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
238,tangguifang4636,rd,9kqHtZdjD,b9ADJJLeCoyD,edge_93,edge,win,win10,2022-05-31 19:12:04,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-05
239,chenjian4844,sales,4UkXcmBpX,HT5IjXqw8GLD,edge_93,edge,win,win10,2022-06-09 17:16:58,内网,200,深圳,RwHe8Q1R7AlB,business.xxx.com/,2022-06
240,jinguixiang7806,rd,f5AqM3Kwj,PmF1OyXA5StT,chrome_90,chrome,win,win10,2022-06-10 18:21:14,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-06
241,huanglei6824,rd,A1lgeYd59,rtYJstV68BNy,chrome_90,chrome,win,win10,2022-05-05 09:01:47,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
242,fangxiurong4573,rd,36T8BC5gI,8mChagTPYOoL,edge_93,edge,win,win10,2022-06-29 17:42:46,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
243,wangshuying3230,rd,rt93AWa7u,c2ktd8xZIUsB,edge_93,edge,win,win10,2022-05-25 09:43:15,内网,200,成都,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
244,wangna4850,sales,O1uXSjiNC,z77UjKOsSdRT,edge_93,edge,win,win10,2022-06-16 14:11:31,内网,200,重庆,RwHe8Q1R7AlB,business.xxx.com/,2022-06
245,xieyulan7035,rd,22S6seXOC,s9vItuaVQkNn,chrome_90,chrome,win,win10,2022-06-20 12:20:46,内网,200,北京,2umVQwhiiwNJ,xxx.com/mail,2022-06
246,wanghongmei3888,rd,qPI0fdhj5,t8xfzCnTTmYd,chrome_90,chrome,win,win10,2022-05-31 13:52:27,内网,200,北京,sW0whYIx8LFM,work.xxx.com/task,2022-05
247,liguiying8319,rd,aS11rfWz4,CYUCfieM2Iss,edge_93,edge,win,win10,2022-05-25 11:15:47,内网,200,北京,sW0whYIx8LFM,work.xxx.com/task,2022-05
248,linbin8358,rd,5Y8zMNty3,sdN7y26qL30M,chrome_90,chrome,win,win10,2022-05-11 13:56:16,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
249,xufeng5019,rd,F9a4DlutV,6ypVTOMezZPI,edge_93,edge,win,win11,2022-05-13 17:39:19,内网,200,杭州,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
250,likun8302,accounting,Dr90C4gbn,6MwEE0egsCb7,safari_13,safari,macos,macos_big_sur_11,2022-05-17 13:49:53,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
251,mojia5396,rd,kLVi45ux6,0jQzrW0ob3tw,chrome_90,chrome,win,win7,2022-06-20 09:32:30,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-06
252,genglin9252,rd,3YLGmJvFF,LyJXjnSk8YnP,edge_93,edge,win,win10,2022-05-12 19:13:19,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
253,wanglihua3720,sales,PPsmrpZx3,oZWobCMy9y7d,chrome_90,chrome,win,win10,2022-05-23 16:04:04,内网,200,深圳,RwHe8Q1R7AlB,business.xxx.com/,2022-05
254,xuhongmei7723,rd,TUrmuPTg4,D5zHmS1xOlJX,edge_93,edge,win,win10,2022-06-20 15:53:55,内网,200,杭州,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
255,jiangtao2581,rd,uV1paHVG6,t3ts32NPjtG9,edge_93,edge,win,win10,2022-06-08 14:59:26,内网,200,深圳,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
256,tanghua6212,rd,4hPUiX1CK,co2NRdph7Z3Z,chrome_90,chrome,win,win10,2022-05-09 10:18:38,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
257,wangxiurong2873,rd,56WEj8scE,1SRtvCb9DNFr,ie_11,ie,win,win10,2022-05-30 18:42:00,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
258,huangyan1787,sales,06Qx36reA,1BmyW1drMraT,chrome_90,chrome,win,win10,2022-05-26 14:39:32,内网,200,东莞,RwHe8Q1R7AlB,business.xxx.com/,2022-05
259,xieyulan7035,rd,22S6seXOC,s9vItuaVQkNn,chrome_90,chrome,win,win10,2022-06-23 13:46:06,内网,200,北京,fwM6KZKjrzjm,xxx.com/oa,2022-06
260,jiangtao2581,rd,uV1paHVG6,t3ts32NPjtG9,edge_93,edge,win,win10,2022-06-10 13:48:09,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
261,xiexiaohong5806,rd,G8OjKvHJz,2ZOGB1eOX3vU,edge_93,edge,win,win7,2022-05-12 09:26:56,内网,200,杭州,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-05
262,zhoutingting3694,rd,4Wj6uxLx3,H8NAVsdws95G,edge_93,edge,win,win10,2022-05-26 10:14:35,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
263,linbin8358,rd,5Y8zMNty3,sdN7y26qL30M,chrome_90,chrome,win,win10,2022-05-13 16:50:44,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-05
264,guanyu9205,sales,C2QtgDKAZ,kSscjiRSz1aD,edge_93,edge,win,win10,2022-06-07 09:55:19,内网,200,成都,RwHe8Q1R7AlB,business.xxx.com/,2022-06
265,chenghaiyan1579,rd,33qzQTaMo,IQRRBooV0IOH,chrome_90,chrome,win,win10,2022-06-09 18:23:28,内网,200,深圳,sW0whYIx8LFM,work.xxx.com/task,2022-06
266,ranqin1853,sales,DPb7EOrz5,uUDYfPs3t4tI,chrome_77,chrome,win,win10,2022-05-05 14:35:18,内网,200,成都,fwM6KZKjrzjm,xxx.com/oa,2022-05
267,fengying9449,rd,YBCE8ld50,4BWxjoSreaOm,chrome_90,chrome,win,win7,2022-06-30 14:32:35,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-06
268,tangguifang4636,rd,9kqHtZdjD,b9ADJJLeCoyD,edge_93,edge,win,win10,2022-05-30 17:57:34,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
269,qulin1693,rd,I1r9SFxlF,2u1rhQmiknmk,safari_13,safari,macos,macos_big_sur_11,2022-05-25 12:27:45,内网,200,杭州,nHrKgKdJ1Mzt,xxx.com/github,2022-05
270,wangguihua6330,rd,K4F6BcHOA,5SgCho991yJr,edge_93,edge,win,win7,2022-05-27 09:52:12,内网,200,深圳,2umVQwhiiwNJ,xxx.com/mail,2022-05
271,liulin3167,rd,u9diCFdYZ,Rfv57YyO3vny,safari_13,safari,macos,macos_big_sur_11,2022-05-30 18:34:31,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-05
272,xuhong5355,sales,PDk6MxJX3,G9ZQ1AybsUPR,safari_13,safari,macos,macos_big_sur_11,2022-06-15 09:42:55,内网,200,杭州,RwHe8Q1R7AlB,business.xxx.com/,2022-06
273,liguizhen5081,rd,279KZwOsE,iHjuALht4Rkj,chrome_77,chrome,win,win10,2022-06-15 10:04:58,内网,200,深圳,nHrKgKdJ1Mzt,xxx.com/github,2022-06
274,wangwei9875,sales,0Q4yOGNil,8bCWDahC7Gaq,edge_93,edge,win,win10,2022-05-18 18:01:52,内网,200,成都,2umVQwhiiwNJ,xxx.com/mail,2022-05
275,wangying7958,rd,TQ1UXfPw0,7rqsgOo0hLOV,safari_13,safari,macos,macos_big_sur_11,2022-05-17 10:58:18,内网,200,成都,nHrKgKdJ1Mzt,xxx.com/github,2022-05
276,wanggang1192,rd,wowZ8AWsh,qenPgmcX8rEz,chrome_90,chrome,win,win10,2022-06-17 09:10:23,内网,200,成都,dwS3cdn15GK4,wpsdoc.xxx.com/kdocs,2022-06
277,wangwei9875,sales,0Q4yOGNil,8bCWDahC7Gaq,edge_93,edge,win,win10,2022-05-16 16:32:53,内网,200,贵阳,2umVQwhiiwNJ,xxx.com/mail,2022-05
278,wangguirong8195,other,7BJUwsqjq,IUM0CBTaOBp6,chrome_93,chrome,win,win10,2022-05-07 15:07:42,内网,200,深圳,9RAS6RNfETj5,xxx.com/checkingin,2022-05
